Time,Magnitude (nT),X,Y,Z
1999-11-25T23:37:00.012000,318.57,293989.6542434294,-288452.64250209514,-132714.43526224812
1999-11-25T23:37:33.345000,318.97,294412.66883655137,-287871.84566835524,-132424.8958176922
1999-11-25T23:38:06.679000,318.75,294835.18152046105,-287290.5573666369,-132135.13027812957
1999-11-25T23:38:40.012000,317.89,295269.97121276386,-286691.14060703473,-131836.34770039876
1999-11-25T23:39:13.345000,321.85,295691.4606396516,-286108.8555648076,-131546.12373769569
1999-11-25T23:39:46.679000,318.87,296112.44399176625,-285526.0801353139,-131255.67429321088
1999-11-25T23:40:20.012000,319.13,296545.6536519312,-284925.13232764043,-130956.18773408627
1999-11-25T23:40:53.345000,320.2,296965.6052889038,-284341.3623917153,-130665.28113075854
1999-11-25T23:41:26.679000,319.21,297385.04668445914,-283757.10318852426,-130374.14967771372
1999-11-25T23:42:00.012000,318.58,297816.6633041238,-283154.62782934075,-130073.96111103095
1999-11-25T23:42:33.345000,318.81,298235.06452508457,-282569.3764333872,-129782.37380186578
1999-11-25T23:43:06.679000,319.68,298652.95133773505,-281983.6369296961,-129490.56229430542
1999-11-25T23:43:40.012000,323.94,299082.96190790844,-281379.637638618,-129189.67375298348
1999-11-25T23:44:13.345000,321.97,299499.80008601403,-280792.908336081,-128897.40773074856
1999-11-25T23:44:46.678000,324.25,299916.11968938296,-280205.6921246239,-128604.91818033998
1999-11-25T23:45:20.012000,324.39,300344.51120116137,-279600.17264509655,-128303.33175727577
1999-11-25T23:45:53.345000,326.01,300759.7737110873,-279011.9691096737,-128010.38907263006
1999-11-25T23:46:26.678000,326.9,301174.51348031685,-278423.2799042128,-127717.22354934926
1999-11-25T23:47:00.012000,327.02,301601.27292762604,-277816.2441039886,-127414.94139720917
1999-11-25T23:47:33.345000,325.8,302014.9471467591,-277226.5701302866,-127121.32415923978
1999-11-25T23:48:06.678000,325.78,302428.0944608951,-276636.41176543373,-126827.48479140154
1999-11-25T23:48:40.012000,324.84,302853.20884215966,-276027.8636375268,-126524.50912330739
1999-11-25T23:49:13.345000,323.72,303265.28215345956,-275436.7231418372,-126230.21949952983
1999-11-25T23:49:46.678000,323.81,303676.8243971208,-274845.0995741871,-125935.70847411588
1999-11-25T23:50:20.012000,323.24,304100.28071681433,-274235.04323729116,-125632.04156367487
1999-11-25T23:50:53.345000,327.31,304510.7405095292,-273642.44025818666,-125337.0817805698
1999-11-25T23:51:26.678000,327.06,304920.6650752921,-273049.35556673486,-125041.90134355695
1999-11-25T23:52:00.012000,328.33,305342.45034679887,-272437.79526582005,-124737.54552510058
1999-11-25T23:52:33.345000,329.6,305751.28401908855,-271843.73396469204,-124441.91786823337
1999-11-25T23:53:06.678000,331.19,306159.57830820285,-271249.19235143164,-124146.07032468321
1999-11-25T23:53:40.011000,333.55,306579.6795550103,-270636.1324585199,-123841.02799365489
1999-11-25T23:54:13.345000,330.28,306986.8745163309,-270040.6171201749,-123544.73480788458
1999-11-25T23:54:46.678000,329.25,307393.52594193886,-269444.6229108721,-123248.22252230147
1999-11-25T23:55:20.011000,332.71,307811.9302001417,-268830.0679253957,-122942.49613534634
1999-11-25T23:55:53.345000,332.83,308217.4738720806,-268233.10295847344,-122645.53982506429
1999-11-25T23:56:26.678000,330.72,308622.4698607675,-267635.66060284694,-122348.36522154465
1999-11-25T23:57:00.011000,333.53,309039.1641807367,-267019.6151523642,-122041.95729686749
1999-11-25T23:57:33.345000,329.05,309443.04399999365,-266421.20509017265,-121744.34032623614
1999-11-25T23:58:06.678000,329.22,309846.37199357594,-265822.31916260975,-121446.50588867738
1999-11-25T23:58:40.011000,329.38,310261.3434425826,-265204.78800322313,-121139.41900610256
1999-11-25T23:59:13.345000,332.2,310663.5468624003,-264604.93750385835,-120841.14389914514
1999-11-25T23:59:46.678000,330.92,311065.19432007254,-264004.61270371353,-120542.65217136519
1999-11-26T00:00:20.011000,330.58,311478.4299840761,-263385.60072066635,-120234.88897266475
1999-11-26T00:00:53.345000,331.45,311878.9444765061,-262784.3145675498,-119935.95831359347
1999-11-26T00:01:26.678000,331.17,312278.89887722535,-262182.55572003924,-119636.81189965883
1999-11-26T04:42:56.001000,-484.85,422818.27096593054,85630.82429177852,48859.56443935467
1999-11-26T04:43:29.335000,-501.98,422839.2523708378,86335.09961095588,49174.56816389857
1999-11-26T04:48:58.668000,-514.57,423009.09668869444,93347.58377948812,52310.01433772857
1999-11-26T04:49:32.001000,-513.58,423022.5995434132,94071.33929505415,52633.515288937364
1999-11-26T04:50:05.335000,-511.44,423034.9845162192,94773.6370961032,52947.40628206339
1999-11-26T04:56:28.001000,-518.18,423127.16296567617,102912.0156391374,56583.503416512045
1999-11-26T05:06:43.334000,-518.35,423079.79160344304,115929.82282821294,62394.63900381734
1999-11-26T05:07:16.667000,-519.58,423070.5538437689,116626.51166943597,62705.46940357814
1999-11-26T05:10:32.667000,-522.09,423001.8224774061,120760.45800157177,64549.49264324656
1999-11-26T05:11:06,-522.66,422987.49434884224,121476.8737977016,64869.00197003223
1999-11-26T05:11:39.334000,-524.53,422972.91045620746,122172.01944533392,65179.007943062155
1999-11-26T05:12:12.667000,-517.18,422957.6605760055,122866.96824837974,65488.90918994822
1999-11-26T05:12:46,-516.81,422941.25314685894,123582.76947164627,65808.0915485665
1999-11-26T05:13:19.334000,-520.15,422924.65441282693,124277.31643263299,66117.77929456646
1999-11-26T05:13:52.667000,-519.41,422907.392944409,124971.6643969173,66427.36145323973
1999-11-26T05:14:26,-520.08,422888.9163717493,125686.84432844874,66746.21415496455
1999-11-26T05:14:59.334000,-518.4,422870.31265244744,126380.78609641423,67055.58106858883
1999-11-26T05:15:32.667000,-516.8,422851.0494501563,127074.52673068846,67364.84153825355
1999-11-26T05:16:06,-515.66,422830.51388593874,127789.07869889999,67683.36190866298
1999-11-26T05:16:39.334000,-516.53,422809.91503345186,128482.4088146997,67992.40539946884
1999-11-26T05:17:12.667000,-519.92,422788.65994866047,129175.53567673698,68301.34159521737
1999-11-26T05:17:46,-516.58,422766.07554103556,129889.45306198754,68619.5269771495
1999-11-26T05:18:19.334000,-519.09,422743.4914049545,130582.16511866235,68928.24447234391
1999-11-26T05:18:52.667000,-518.48,422720.254286422,131274.6718192578,69236.85382769462
1999-11-26T05:19:26,-515.18,422695.6311824762,131987.94805796957,69554.70158396408
1999-11-26T05:19:59.333000,-518.35,422671.071610731,132680.03570432827,69863.09053085175
1999-11-26T05:20:32.667000,-516.4,422645.8623061513,133371.91591135814,70171.37050034593
1999-11-26T05:21:06,-514.9,422619.21065178624,134084.54450025415,70488.87801595322
1999-11-26T05:21:39.333000,-514.89,422592.6854917178,134776.001444157,70796.93588420516
1999-11-26T05:22:12.667000,-516.12,422565.5138485531,135467.24888598107,71104.88394522834
1999-11-26T05:22:46,-511.8,422536.8437896772,136179.22338465345,71422.048629509
1999-11-26T05:23:19.333000,-517.26,422508.3628889898,136870.0433964144,71729.77291289426
1999-11-26T05:23:52.667000,-515.1,422479.2387550654,137560.6518644436,72037.38656770579
1999-11-26T05:24:26,-513.84,422448.56043830747,138271.96589875518,72354.20585609165
1999-11-26T05:24:59.333000,-511.65,422418.1336453065,138962.1428137685,72661.59407426814
1999-11-26T05:25:32.667000,-512.28,422387.0668692869,139652.106165449,72968.87085128523
1999-11-26T05:26:06,-515.56,422354.390441757,140362.75342980237,73285.34220673746
1999-11-26T05:26:39.333000,-512.74,422322.02760570555,141052.2811507515,73592.3919066848
1999-11-26T05:27:12.667000,-510.79,422289.0280370931,141741.59331147542,73899.32936212391
1999-11-26T05:27:46,-510.53,422254.3636473355,142451.56757114068,74215.45027665514
1999-11-26T05:28:19.333000,-511.34,422220.0746185725,143140.4400702069,74522.15903377933
1999-11-26T05:28:52.666000,-508.06,422185.15210794564,143829.0950354015,74828.75475276083
1999-11-26T05:29:26,-510.52,422148.5099056992,144538.39012854578,75144.52274850992
1999-11-26T05:29:59.333000,-510.18,422112.3045356389,145226.60144919893,75450.88816792668
1999-11-26T05:30:32.666000,-507.84,422075.46893477,145914.5932860576,75757.1397654897
1999-11-26T05:31:06,-511.35,422036.8590704908,146623.2031253571,76072.5523958261
1999-11-26T05:31:39.333000,-511.25,421998.7472113835,147310.74738366922,76378.57211316703
1999-11-26T05:32:12.666000,-507.87,421960.00837323844,147998.0702330614,76684.47723528431
1999-11-26T05:32:46,-508.09,421919.4409983373,148705.98880713384,76999.53208570354
1999-11-26T05:33:19.333000,-506.96,421879.43250326853,149392.86019374835,77305.20376801152
1999-11-26T05:33:52.666000,-503.07,421838.80028093304,150079.50827069796,77610.76009230589
1999-11-26T05:34:26,-507.17,421796.28554753645,150786.729645595,77925.45478111629
1999-11-26T05:34:59.333000,-506.88,421754.39027018787,151472.92242650324,78230.77612768108
1999-11-26T05:35:32.666000,-504.17,421711.87451710517,152158.8900222174,78535.98136414187
1999-11-26T05:36:06,-504.3,421667.42257745855,152865.40834243942,78850.31354327031
1999-11-26T05:36:39.333000,-502.95,421623.6503713923,153550.91685999557,79155.28228604684
1999-11-26T05:37:12.666000,-500.09,421579.2609411241,154236.19834228308,79460.13417759706
1999-11-26T05:37:46,-500.68,421532.8819468757,154942.00783179395,79774.10153306673
1999-11-26T05:38:19.333000,-496.65,421487.2426654143,155626.82650590866,80078.71543742107
1999-11-26T05:42:55.333000,-496.32,421081.59406738577,161345.3825260354,82621.76849900214
1999-11-26T05:43:28.666000,-495.01,421030.247771516,162028.03516358678,82925.27219572116
1999-11-26T05:44:01.999000,-492.63,420978.29754587635,162710.45346906598,83228.65612670845
1999-11-26T05:44:35.333000,-492.89,420924.1425450489,163413.3054240322,83541.10800590685
1999-11-26T05:45:08.666000,-493.53,420870.96945687116,164095.2462150092,83844.24807967537
1999-11-26T05:45:41.999000,-487.87,420817.1956871135,164776.95095648244,84147.2677042946
1999-11-26T05:46:15.333000,-486.59,420761.1652805783,165479.06593770604,84459.34352666774
1999-11-26T05:46:48.666000,-488.41,420706.1752419565,166160.28970507658,84762.11791811314
1999-11-26T05:47:21.999000,-485.32,420650.5877691088,166841.27573239873,85064.77118852719
1999-11-26T05:47:55.332000,-483.41,420592.69209395244,167542.6484610337,85376.46885640331
1999-11-26T05:48:28.666000,-486.63,420535.8949429315,168223.15010854608,85678.87554138545
1999-11-26T05:49:01.999000,-483.96,420478.5036031297,168903.41235175656,85981.16044498971
1999-11-26T05:49:35.332000,-481.46,420418.7527921422,169604.03763224144,86292.4778969432
1999-11-26T05:50:08.666000,-480.02,420360.15836163604,170283.8121438288,86594.5148864652
1999-11-26T05:50:41.999000,-482.01,420300.9729857659,170963.34561368835,86896.42944600713
1999-11-26T05:51:15.332000,-480.53,420239.37716624857,171663.21833321033,87207.36465709713
1999-11-26T05:51:48.666000,-479.45,420178.99528320535,172342.26077382552,87509.029997574
1999-11-26T05:52:21.999000,-478.95,420118.0256965442,173021.06056169752,87810.57227127255
1999-11-26T05:52:55.332000,-477.6,420054.5949887591,173720.17569096765,88121.12325292414
1999-11-26T05:53:28.666000,-477.19,419992.4354741608,174398.48120604712,88422.41502630213
1999-11-26T05:54:01.999000,-477.8,419929.6914950661,175076.54248413633,88723.58310760956
1999-11-26T05:54:35.332000,-473.14,419864.4360125933,175774.89507673416,89033.74790791186
2000-02-22T10:22:33.575000,347.97,311712.39714092255,-279391.97205936257,-125359.25657940633
2000-02-22T10:24:07.909000,351.41,312907.206853371,-277722.3860127089,-124567.38826369733
2000-02-22T10:24:41.242000,350.89,313338.33711436536,-277117.57007907366,-124280.55374289255
2000-02-22T10:26:15.909000,354.88,314527.40881463734,-275442.885833312,-123486.39890709305
2000-02-22T10:26:49.242000,356.18,314956.45404159237,-274836.2296785375,-123198.73924974007
2000-02-22T10:28:23.575000,359.19,316139.7347818506,-273156.46848295396,-122402.30850252935
2000-02-22T10:28:56.909000,359.66,316554.1267753846,-272565.88356628915,-122122.31543892197
2000-02-22T10:29:30.242000,360.01,316980.52226846915,-271956.9238712052,-121833.62345498658
2000-02-22T10:30:03.575000,357.31,317393.83791315375,-271365.4110925144,-121553.21469887771
2000-02-22T10:30:36.908000,362.63,317806.6215537496,-270773.44210366113,-121272.60159465218
2000-02-22T10:31:10.242000,363.3,318231.3560626677,-270163.05806527124,-120983.27161124133
2000-02-22T10:31:43.575000,363.3,318643.0557992476,-269570.16446945956,-120702.24443185564
2000-02-22T10:32:16.908000,363.38,319054.2198153831,-268976.81628504087,-120421.01370937847
2000-02-22T10:32:50.242000,363.65,319477.2817364958,-268365.01296621416,-120131.0482399277
2000-02-22T10:33:23.575000,365.0,319887.354312743,-267770.7435045565,-119849.40509394687
2000-02-22T10:33:56.908000,366.39,320296.8874613608,-267176.02111263666,-119567.55922689343
2000-02-22T10:34:30.242000,366.18,320718.265221043,-266562.8036909035,-119276.96083775703
2000-02-22T10:35:03.575000,367.79,321126.69941402937,-265967.16342599725,-118994.70423326116
2000-02-22T10:35:36.908000,367.44,321534.5904831601,-265371.0719260825,-118712.24574664568
2000-02-22T10:36:10.242000,368.22,321954.2725406626,-264756.4456941123,-118421.01705703749
2000-02-22T10:36:43.575000,370.02,322361.0571596212,-264159.4398003547,-118138.14955344582
2000-02-22T10:37:16.908000,372.3,322767.2949692188,-263561.98440351285,-117855.0810235919
2000-02-22T10:37:50.242000,371.34,323185.2698175031,-262945.95476875675,-117563.22470567498
2000-02-22T10:38:23.575000,376.39,323590.39370561746,-262347.5885319285,-117279.7489138057
2000-02-22T10:38:56.908000,374.28,323994.9671099439,-261748.77456090914,-116996.07296846584
2000-02-22T10:39:30.242000,376.37,324411.22327818663,-261131.3470460776,-116703.59174738252
2000-02-22T10:40:03.575000,375.71,324814.67531390255,-260531.62586382023,-116419.51032933388
2000-02-22T10:40:36.908000,376.79,325217.5732041514,-259931.45875323392,-116135.22964763017
2000-02-22T10:41:10.241000,377.82,325632.09925917524,-259312.63899599953,-115842.12630138319
2000-02-22T10:41:43.575000,381.23,326033.8683587049,-258711.56837769673,-115557.44197074238
2000-02-22T10:42:16.908000,382.31,326435.07966347877,-258110.05367365797,-115272.55928313687
2000-02-22T10:42:50.241000,381.79,326847.86421225715,-257489.84742689418,-114978.83664267902
2000-02-22T10:43:23.575000,381.63,327247.9393308912,-256887.43299361295,-114693.55216422443
2000-02-22T10:43:56.908000,381.59,327647.45301918266,-256284.5763541582,-114408.07025254935
2000-02-22T10:44:30.241000,387.94,328058.4847106281,-255662.9894857615,-114113.73120166459
2000-02-22T10:45:03.575000,385.81,328456.85484523996,-255059.2369704315,-113827.84939163436
2000-02-22T10:45:36.908000,385.5,328854.6599275053,-254455.0441650428,-113541.77108891346
2000-02-22T10:46:10.241000,383.97,329263.9274541396,-253832.08265817145,-113246.81856415754
2000-02-22T10:46:43.575000,388.04,329660.5816443781,-253226.99790510873,-112960.3422899219
2000-02-22T10:47:16.908000,390.8,330056.66717528,-252621.47481519126,-112673.67048046019
2000-02-22T10:47:50.241000,390.32,330464.15927561896,-251997.14476766987,-112378.10747125032
2000-02-22T10:48:23.575000,388.14,330859.0866062936,-251390.73373281595,-112091.03965134169
2000-02-22T10:48:56.908000,393.5,331253.44168601313,-250783.8863511619,-111803.77727054681
2000-02-22T10:49:30.241000,388.28,331659.1471461174,-250158.19397583988,-111507.60681886396
2000-02-22T10:50:03.574000,393.83,332052.336749464,-249550.46272670256,-111219.95042294743
2000-02-22T10:50:36.908000,391.98,332444.9505258473,-248942.297157194,-110932.10045727034
2000-02-22T10:51:10.241000,393.96,332848.8581814688,-248315.2487815883,-110635.32565768926
2000-02-22T10:51:43.574000,393.07,333240.2992379847,-247706.2034966463,-110347.08370635411
2000-02-22T10:52:16.908000,396.8,333631.16090857045,-247096.72595473236,-110058.64919325958
2000-02-22T10:52:50.241000,394.67,334033.2596471798,-246468.32802084924,-109761.27319274042
2000-02-22T10:53:23.574000,396.96,334422.9413887245,-245857.97498985077,-109472.44875747075
2000-02-22T10:53:56.908000,397.07,334812.0402022942,-245247.19180177336,-109183.43278513945
2000-02-22T10:54:30.241000,397.49,335212.31896546594,-244617.450865811,-108885.45878305782
2000-02-22T10:55:03.574000,397.99,335600.2306763345,-244005.79648929744,-108596.05498602398
2000-02-22T10:55:36.908000,400.69,335987.55593505956,-243393.71409209177,-108306.46069341247
2000-02-22T10:56:10.241000,401.38,336386.0037199035,-242762.63682426204,-108007.89194120209
2000-02-22T10:56:43.574000,400.96,336772.1347395695,-242149.68761321073,-107717.91195523123
2000-02-22T10:57:16.908000,401.31,337157.67580115754,-241536.31255446756,-107427.74253174425
2000-02-22T10:57:50.241000,405.0,337554.28166222706,-240903.90573869832,-107128.58233289712
2000-02-22T10:58:23.574000,404.39,337938.62138641626,-240289.66831458287,-106838.02938114555
2000-02-22T10:58:56.908000,406.56,338322.3676660196,-239675.0072518528,-106547.2880665767
2000-02-22T10:59:30.241000,406.09,338717.1207178158,-239041.27778560977,-106247.5397764049
2000-02-22T11:00:03.574000,408.07,339099.65860101057,-238425.75887956598,-105956.41713232853
2000-02-22T11:00:36.907000,406.15,339481.59957289585,-237809.81858030034,-105665.1072165922
2000-02-22T11:01:10.241000,409.56,339874.4889917763,-237174.77347393197,-105364.77424204943
2000-02-22T11:01:43.574000,411.6,340255.21454912366,-236557.97992687754,-105073.08522898667
2000-02-22T11:02:16.907000,410.29,340635.3397486997,-235940.7672680714,-104781.21005208854
2000-02-22T11:02:50.241000,410.53,341026.35477478633,-235304.41364451128,-104480.29585144238
2000-02-22T11:03:23.574000,412.75,341405.25758400647,-234686.35240637136,-104188.04384282306
2000-02-22T11:03:56.907000,415.77,341783.55661020905,-234067.87437402733,-103895.60679432382
2000-02-22T11:04:30.241000,414.61,342172.68654905824,-233430.2194683774,-103594.11487709632
2000-02-22T11:05:03.574000,415.91,342549.7562523529,-232810.8975980256,-103301.30329566698
2000-02-22T11:05:36.907000,416.5,342926.21876907645,-232191.16128643925,-103008.30781483148
2000-02-22T11:06:10.241000,417.43,343313.4529944219,-231552.21244567243,-102706.24174144187
2000-02-22T11:06:43.574000,419.24,343688.6793003825,-230931.63710997737,-102412.87405944479
2000-02-22T11:07:16.907000,418.21,344063.2950383882,-230310.6497219164,-102119.3236346761
2000-02-22T11:07:50.241000,419.44,344448.6229938107,-229670.41440410182,-101816.6870162024
2000-02-22T11:08:23.574000,419.29,344821.9956796844,-229048.59287780864,-101522.76675495853
2000-02-22T11:08:56.907000,423.71,345194.75443922426,-228426.36172338072,-101228.66492361923
2000-02-22T11:09:30.240000,420.65,345578.165639941,-227784.8474971481,-100925.46142153036
2000-02-22T11:10:03.574000,421.73,345949.6745530621,-227161.78716216332,-100630.99215108187
2000-02-22T11:10:36.907000,425.63,346320.5662054292,-226538.31965851868,-100336.34249931545
2000-02-22T11:11:10.240000,423.99,346702.0502405599,-225895.5342025221,-100032.5758250839
2000-02-22T11:11:43.574000,419.73,347071.6853008545,-225271.24254743746,-99737.5611639858
2000-02-22T11:12:16.907000,425.69,347440.69979005295,-224646.546218173,-99442.36732626974
2000-02-22T11:12:50.240000,426.1,347820.24632488564,-224002.4973205549,-99138.04124119294
2000-02-22T11:13:23.574000,428.29,348187.99752642214,-223376.98193987267,-98842.48485618534
2000-02-22T11:13:56.907000,426.91,348555.12487179117,-222751.0644141982,-98546.75051509298
2000-02-22T11:14:30.240000,431.3,348932.72364909464,-222105.75997193405,-98241.86882984645
2000-02-22T11:15:03.574000,429.7,349298.58106234984,-221479.0285652927,-97945.77443549714
2000-02-22T11:15:36.907000,429.67,349663.81135987566,-220851.89757773292,-97649.50332134009
2000-02-22T11:16:10.240000,431.52,350039.4522026425,-220205.34559561856,-97344.06989559018
2000-02-22T11:16:43.574000,434.45,350403.40597640997,-219577.4059676142,-97047.44125396693
2000-02-22T11:17:16.907000,436.04,350766.72940099204,-218949.0693569365,-96750.63714437804
2000-02-22T11:17:50.240000,434.06,351140.40221410844,-218301.27794711138,-96444.65588654364
2000-02-22T11:18:23.573000,435.03,351502.44257716864,-217672.13800592732,-96147.49680679718
2000-02-22T11:18:56.907000,436.03,351863.8493845281,-217042.60371442663,-95850.16352643266
2000-02-22T11:19:30.240000,437.59,352235.54415680154,-216393.5810955995,-95543.63839314893
2000-02-22T11:20:03.573000,435.98,352595.6614203069,-215763.24885264883,-95245.95273124478
2000-02-22T11:20:36.907000,434.46,352955.1419487757,-215132.52492567129,-94948.09415124789
2000-02-22T11:21:10.240000,437.75,353324.84875508194,-214482.27942204758,-94641.02914703856
2000-02-22T11:21:43.573000,439.09,353683.0333138694,-213850.76299084106,-94342.8208051314
2000-02-22T11:22:16.907000,438.62,354040.57798689447,-213218.85757553251,-94044.44084295377
2000-02-22T11:22:50.240000,441.32,354408.2869899668,-212567.39761621854,-93736.84001981406
2000-02-22T11:23:23.573000,441.59,354764.5293253005,-211934.70521200736,-93438.11294591997
2000-02-22T11:23:56.907000,439.34,355120.1286527569,-211301.6265564793,-93139.21556469593
2000-02-22T11:24:30.240000,441.73,355485.8301050945,-210648.9606744099,-92831.08302146681
2000-02-22T11:25:03.573000,441.76,355840.12078573985,-210015.1006125169,-92531.84120919522
2000-02-22T11:25:36.907000,445.15,356193.7653660769,-209380.85706536984,-92232.4304173544
2000-02-22T11:26:10.240000,447.58,356557.4496123301,-208726.9938964143,-91923.77029939489
2000-02-22T11:26:43.573000,447.18,356909.7792974161,-208091.9745918767,-91624.0177872632
2000-02-22T11:27:16.907000,449.69,357261.45981956617,-207456.5746008892,-91324.09763793465
2000-02-22T11:27:50.240000,446.74,357623.117298326,-206801.52288260014,-91014.91413676438
2000-02-22T11:28:23.573000,447.56,357973.47673829965,-206165.35284915662,-90714.6550076319
2000-02-22T11:28:56.906000,448.59,358323.1839835865,-205528.80496003383,-90414.22959840579
2000-02-22T11:29:30.240000,449.91,358682.8052290545,-204872.57353105122,-90104.52695081088
2000-02-22T11:30:03.573000,450.38,359031.18526854314,-204235.26137965193,-89803.76533167023
2000-02-22T11:30:36.906000,452.18,359378.9101127097,-203597.57423560857,-89502.83880391251
2000-02-22T11:31:10.240000,451.49,359736.4857572025,-202940.17203417004,-89192.62129173726
2000-02-22T11:31:43.573000,452.02,360082.8773359687,-202301.72647250004,-88891.3613529397
2000-02-22T11:32:16.906000,450.45,360428.6107509661,-201662.9088125919,-88589.9378912259
2000-02-22T11:32:50.240000,452.89,360784.13152634725,-201004.34487563875,-88279.20984065751
2000-02-22T11:33:23.573000,455.97,361128.5256817931,-200364.77470650896,-87977.45579549571
2000-02-22T11:33:56.906000,453.02,361472.2587376895,-199724.83536485807,-87675.53962710449
2000-02-22T11:34:30.240000,456.57,361825.7154776353,-199065.11882660512,-87364.30540816652
2000-02-22T11:35:03.573000,456.89,362168.103346711,-198424.43294711813,-87062.06151227873
2000-02-22T11:35:36.906000,458.18,362509.82721348054,-197783.38085160175,-86759.65690662563
2000-02-22T11:36:10.240000,456.24,362861.21085550805,-197122.52094240507,-86447.92093255231
2000-02-22T11:36:43.573000,455.85,363201.5836762627,-196480.72834246513,-86145.1914832369
2000-02-22T11:37:16.906000,457.38,363541.2896256941,-195838.57251346437,-85842.30275133805
2000-02-22T11:37:50.239000,459.99,363890.5912129503,-195176.5785587486,-85530.06947791869
2000-02-22T11:38:23.573000,459.97,364228.9403264403,-194533.68832016783,-85226.85881356799
2000-02-22T11:38:56.906000,458.05,364566.6197341645,-193890.43786919682,-84923.49030732497
2000-02-22T11:39:30.239000,460.19,364913.83041685796,-193227.31928784607,-84610.764232308
2000-02-22T11:40:03.573000,459.74,365250.1472695326,-192583.3405825566,-84307.07673193164
2000-02-22T11:40:36.906000,460.9,365585.791616812,-191939.00471124952,-84003.2328434162
2000-02-22T11:41:10.239000,460.56,365930.9026550751,-191274.77101447503,-83690.01850576421
2000-02-22T11:41:43.573000,462.5,366265.17879949266,-190629.7131034562,-83385.85858809504
2000-02-22T11:42:16.906000,464.25,366598.7796751296,-189984.30110183894,-83081.54374913209
2000-02-22T11:42:50.239000,464.82,366941.78244009253,-189318.96189151055,-82767.84572839602
2000-02-22T11:43:23.573000,463.57,367274.00953825936,-188672.8341234183,-82463.21785135384
2000-02-22T11:43:56.906000,465.09,367605.5586399088,-188026.35536877607,-82158.43653259754
2000-02-22T11:44:30.239000,466.75,367946.4446160848,-187359.9203359321,-81844.2594482612
2000-02-22T11:45:03.573000,465.89,368276.6144399334,-186712.73214554944,-81539.16810817791
2000-02-22T11:45:36.906000,465.79,368606.1035766069,-186065.19610069864,-81233.92481845619
2000-02-22T11:46:10.239000,467.87,368944.8643632051,-185397.67502435416,-80919.27332898263
2000-02-22T11:46:43.573000,467.38,369272.9687973368,-184749.4359310416,-80613.7230599169
2000-02-22T11:47:16.906000,468.83,369600.3898909539,-184100.85214307814,-80308.02234557585
2000-02-22T11:47:50.239000,468.17,369937.0172048602,-183432.2548880198,-79992.90114781141
2000-02-22T11:48:23.572000,469.77,370263.04824750003,-182782.97449446388,-79686.89652074409
2000-02-22T11:48:56.906000,471.09,370588.393334558,-182133.35259291576,-79380.7429648434
2000-02-22T11:49:30.239000,469.51,370922.87901093275,-181463.6891085694,-79065.15679318336
2000-02-22T11:50:03.572000,471.36,371246.8287766726,-180813.37709851813,-78758.70241530234
2000-02-22T11:50:36.906000,468.98,371570.09001027414,-180162.7267938555,-78452.10063675119
2000-02-22T11:51:10.239000,471.0,371902.426004937,-179492.007112558,-78136.05426227552
2000-02-22T11:51:43.572000,472.59,372224.2867255709,-178840.67324968826,-77829.15477605195
2000-02-22T11:52:16.906000,472.87,372545.45637721353,-178189.00433153554,-77522.10942886393
2000-02-22T11:52:50.239000,471.74,372875.6347683137,-177517.23856656803,-77205.60765853284
2000-02-22T11:53:23.572000,472.68,373195.398795581,-176864.89269263836,-76898.2677410954
2000-02-22T11:53:56.906000,475.84,373514.46925635,-176212.21502798639,-76590.78351343505
2000-02-22T11:54:30.239000,473.28,373842.482246752,-175539.41337160763,-76273.83118919501
2000-02-22T11:55:03.572000,475.39,374160.1420536494,-174886.06540467017,-75966.05555116772
2000-02-22T11:55:36.906000,475.25,374477.1058366033,-174232.38893620746,-75658.13716472477
2000-02-22T11:56:10.239000,475.42,374802.9457550794,-173558.5616581043,-75340.73916249535
2000-02-22T11:56:43.572000,474.81,375118.49393705453,-172904.2215902998,-75032.53254734204
2000-02-22T11:57:16.905000,477.62,375433.34367913345,-172249.55633450556,-74724.18475610962
2000-02-22T11:57:50.239000,474.6,375757.00298203423,-171574.713779588,-74406.34598503856
2000-02-22T11:58:23.572000,476.88,376070.43225960905,-170919.39167571563,-74097.71316799015
2000-02-22T11:58:56.905000,477.17,376383.16072282806,-170263.74772065465,-73788.94075751999
2000-02-22T11:59:30.239000,475.1,376704.63199658674,-169587.90030714872,-73470.66615876147
2000-02-22T12:00:03.572000,477.54,377015.93521678925,-168931.60630222256,-73161.61194592208
2000-02-22T12:00:36.905000,476.44,377326.53529026563,-168274.9938058171,-72852.41973225164
2000-02-22T12:01:10.239000,474.33,377645.8112527106,-167598.15202294078,-72533.71427816182
2000-02-22T12:01:43.572000,477.51,377954.98139062553,-166940.8963205213,-72224.24350543604
2000-02-22T12:02:16.905000,477.37,378263.44609201065,-166283.32550834614,-71914.63633416494
2000-02-22T12:02:50.239000,478.16,378580.51959439286,-165605.49991434274,-71595.50502708027
2000-02-22T12:03:23.572000,477.21,378887.54975507024,-164947.29278385508,-71285.62255930911
2000-02-22T12:03:56.905000,478.57,379193.872232696,-164288.7739468132,-70975.60530446681
2000-02-22T12:04:30.239000,477.76,379508.7362611209,-163609.9751664485,-70656.05317563137
2000-02-22T12:05:03.572000,478.22,379813.619681365,-162950.8269414544,-70345.76390522158
2000-02-22T12:05:36.905000,477.35,380117.79321591434,-162291.37043363196,-70035.34146819476
