Time,X,Y,Z
2001-02-23T09:20:53.404000,-13597945.415480116,5763204.654309389,2295175.0695176926
2001-02-24T02:00:53.404000,-13655794.342742478,5742567.178600061,2283471.531802701
2001-02-24T18:40:53.404000,-13711776.730007313,5721151.415355971,2271458.6537550804
2001-02-25T11:20:53.404000,-13765900.1343101,5698966.54874597,2259140.5595644074
2001-02-26T04:00:53.404000,-13818171.629970428,5676021.462847822,2246521.246590391
2001-02-26T20:40:53.404000,-13868597.81805187,5652324.754569133,2233604.591183695
2001-02-27T13:20:53.404000,-13917184.834737295,5627884.744902485,2220394.3537742225
2001-02-28T06:00:53.404000,-13963938.358064644,5602709.488874036,2206894.183398961
2001-02-28T22:40:53.404000,-14008863.615817934,5576806.783644345,2193107.6213178504
2001-03-01T15:20:53.404000,-14051965.395831272,5550184.17859233,2179038.105434289
2001-03-02T08:00:53.404000,-14093248.052640812,5522848.985848548,2164688.9750621296
2001-03-03T00:40:53.404000,-14132715.511929192,5494808.288733452,2150063.47481739
2001-03-03T17:20:53.404000,-14170371.274489922,5466068.948726671,2135164.7578284093
2001-03-04T10:00:53.404000,-14206218.421783956,5436637.611413588,2119995.8883964196
2001-03-05T02:40:53.404000,-14240259.62369402,5406520.714453532,2104559.8454965004
2001-03-05T19:20:53.404000,-14272497.1432342,5375724.496200227,2088859.526690757
2001-03-06T12:00:53.404000,-14302932.839532916,5344255.003072383,2072897.7515360354
2001-03-07T04:40:53.404000,-14331568.169187164,5312118.096368852,2056677.2647848362
2001-03-07T21:20:53.404000,-14358404.187042788,5279319.456982518,2040200.738626723
2001-03-08T14:00:53.404000,-14383441.550028428,5245864.590806103,2023470.7751189093
2001-03-09T06:40:53.404000,-14406680.050406663,5211760.3538658405,2006490.5753339515
2001-03-09T23:20:53.404000,-14428119.862769457,5177010.9171559885,1989262.1696063017
2001-03-10T16:00:53.404000,-14447760.612976182,5141620.783855852,1971787.7412389994
2001-03-11T08:40:53.404000,-14465601.3691582,5105594.8160571,1954069.6384053193
2001-03-12T01:20:53.404000,-14481640.802770823,5068937.725038152,1936110.1506266582
2001-03-12T18:00:53.404000,-14495877.188969469,5031654.077173466,1917911.5115355975
2001-03-13T10:40:53.404000,-14508308.40470514,4993748.298778983,1899475.901243944
2001-03-14T03:20:53.404000,-14518931.925837183,4955224.680707288,1880805.4486265252
2001-03-14T20:00:53.404000,-14527744.822805157,4916087.381281262,1861902.2328822692
2001-03-15T12:40:53.404000,-14534743.759153768,4876340.428975903,1842768.284855203
2001-03-16T05:20:53.404000,-14539924.990089236,4835987.727458059,1823405.5894350014
2001-03-16T22:00:53.404000,-14543284.357697945,4795033.060285832,1803816.0879429374
2001-03-17T14:40:53.404000,-14544817.284438951,4753480.0945314085,1784001.6800896525
2001-03-18T07:20:53.404000,-14544518.765781777,4711332.382631274,1763964.225127019
2001-03-19T00:00:53.404000,-14542383.365612777,4668593.364146346,1743705.542840423
2001-03-19T16:40:53.404000,-14538405.211672742,4625266.369715437,1723227.4155482084
2001-03-20T09:20:53.404000,-14532577.988264406,4581354.624440355,1702531.5899510533
2001-03-21T02:00:53.404000,-14524894.928332642,4536861.251004992,1681619.7788825962
2001-03-21T18:40:53.404000,-14515348.803590057,4491789.271777918,1660493.6626541058
2001-03-22T11:20:53.404000,-14503931.91652616,4446141.609809852,1639154.8898019092
2001-03-23T04:00:53.404000,-14490636.094216684,4399921.092383683,1617605.0789293763
2001-03-23T20:40:53.404000,-14475452.678695194,4353130.455496571,1595845.8211250582
2001-03-24T13:20:53.404000,-14458372.514504477,4305772.347578465,1573878.6821492438
2001-03-25T06:00:53.404000,-14439385.933788877,4257849.33135669,1551705.203843313
2001-03-25T22:40:53.404000,-14418482.743101083,4209363.884275972,1529326.904788094
2001-03-26T15:20:53.404000,-14395652.213813309,4160318.4001841596,1506745.2840746252
2001-03-27T08:00:53.404000,-14370883.163765844,4110715.1397635997,1483961.9430206995
2001-03-28T00:40:53.404000,-14344163.641435068,4060556.3960545515,1460978.2141285117
2001-03-28T17:20:53.404000,-14315481.21279767,4009844.3327758126,1437795.540382603
2001-03-29T10:00:53.404000,-14284822.840107245,3958581.039514426,1414415.3493918676
2001-03-30T02:40:53.404000,-14252174.866351133,3906768.533763804,1390839.0548372746
2001-03-30T19:20:53.404000,-14217522.971316176,3854408.8493518373,1367068.0974171725
2001-03-31T12:00:53.404000,-14180851.867999535,3801504.961090221,1343104.367181999
2001-04-01T04:40:53.404000,-14142146.279175222,3748057.5183390025,1318948.7152414697
2001-04-01T21:20:53.404000,-14101389.85842347,3694068.283696034,1294602.5223752167
2001-04-02T14:00:53.404000,-14058565.526913747,3639538.961281055,1270067.1656102897
2001-04-03T06:40:53.404000,-14013655.446927583,3584471.2008245448,1245344.0210071532
2001-04-03T23:20:53.404000,-13966640.99241762,3528866.601181815,1220434.4663028703
2001-04-04T16:00:53.404000,-13917502.715983894,3472726.7140032025,1195339.8837546066
2001-04-05T08:40:53.404000,-13866220.31262385,3416053.044995162,1170061.6619785938
2001-04-06T01:20:53.404000,-13812772.586274026,3358847.0552475993,1144601.1976772097
2001-04-06T18:00:53.404000,-13757137.414946945,3301110.165327772,1118959.8986840043
2001-04-07T10:40:53.404000,-13699291.711576682,3242843.7601387445,1093139.1875466548
2001-04-08T03:20:53.404000,-13639211.379658343,3184049.1938025854,1067140.505320444
2001-04-08T20:00:53.404000,-13576871.2650783,3124727.7922076434,1040965.3143950035
2001-04-09T12:40:53.404000,-13512245.109926682,3064880.8564740475,1014615.1016336038
2001-04-10T05:20:53.404000,-13445305.502267284,3004509.669778066,988091.3832147198
2001-04-10T22:00:53.404000,-13376023.819412082,2943615.5038879686,961395.7096009868
2001-04-11T14:40:53.404000,-13304370.165727489,2882199.626264661,934529.6709694207
2001-04-12T07:20:53.404000,-13230313.302856816,2820263.3051539725,907494.9019855288
2001-04-13T00:00:53.404000,-13153820.57980278,2757807.8130963026,880293.0857968001
2001-04-13T16:40:53.404000,-13074857.861593807,2694834.433985896,852925.959678985
2001-04-14T09:20:53.404000,-12993389.450722504,2631344.472463268,825395.3220501534
2001-04-15T02:00:53.404000,-12909377.99945789,2567339.2649217653,797703.0405882583
2001-04-15T18:40:53.404000,-12822784.411457801,2502820.188357896,769851.0597270805
2001-04-16T11:20:53.404000,-12733567.741337342,2437788.6681742975,741841.4076765169
2001-04-17T04:00:53.404000,-12641685.089344403,2372246.1911255573,713676.2059671032
2001-04-17T20:40:53.404000,-12547091.483700009,2306194.320132764,685357.6803362455
2001-04-18T13:20:53.404000,-12449739.752294509,2239634.711343963,656888.1730396969
2001-04-19T06:00:53.404000,-12349580.18883958,2172569.7856802596,628270.4460605838
2001-04-19T22:40:53.404000,-12246560.689533396,2105001.7345121945,599507.2457597172
2001-04-20T15:20:53.404000,-12140626.848167446,2036931.6453188788,570600.9210190116
2001-04-21T08:00:53.404000,-12031721.141700618,1968361.728028053,541554.417252464
2001-04-22T00:40:53.404000,-11919783.007132748,1899294.3928588675,512370.8748585549
2001-04-22T17:20:53.404000,-11804748.61674871,1829732.2806592875,483053.6511119989
2001-04-23T10:00:53.404000,-11686550.635564525,1759678.29098304,453606.34156304173
2001-04-24T02:40:53.404000,-11565117.923875911,1689135.5931442645,424032.83287963754
2001-04-24T19:20:53.404000,-11440375.222759878,1618107.5903281812,394337.3364673382
2001-04-25T12:00:53.404000,-11312243.169906173,1546598.3594239806,364524.2483859835
2001-04-26T04:40:53.404000,-11180637.532576205,1474612.2728647932,334598.41916716326
2001-04-26T21:20:53.404000,-11045468.959277093,1402154.2159416059,304565.11127629667
2001-04-27T14:00:53.404000,-10906642.545000788,1329229.6584416653,274430.0474151033
2001-04-28T06:40:53.404000,-10764057.347374141,1255844.7405641447,244199.46717860084
2001-04-28T23:20:53.404000,-10617605.844250418,1182006.3750796877,213880.1934065797
2001-04-29T16:00:53.404000,-10467173.723132135,1107721.7348664987,183480.0711744911
2001-04-30T08:40:53.404000,-10312637.434411371,1033000.9804888059,153006.47212141342
2001-05-01T01:20:53.404000,-10153866.191576283,957853.388798371,122468.9532526895
2001-05-01T18:00:53.404000,-9990719.142762166,882290.2930173479,91877.5339003047
2001-05-02T10:40:53.404000,-9823044.886660624,806324.5884180956,61243.322469533945
2001-05-03T03:20:53.404000,-9650680.326619066,729970.9911412152,30578.6771016171
2001-05-03T20:00:53.404000,-9473449.341123288,653246.3382969312,-102.60778949295107
2001-05-04T12:40:53.404000,-9291161.265420629,576169.9381588971,-30785.085088024836
2001-05-05T05:20:53.404000,-9103609.144759266,498763.9959075206,-61451.39535342623
2001-05-05T22:00:53.404000,-8910567.70711412,421054.13458792795,-92081.95274147409
2001-05-06T14:40:53.404000,-8711790.972862255,343070.04049720214,-122654.5596356556
2001-05-07T07:20:53.404000,-8507009.40966403,264846.2344741584,-153143.94605140624
2001-05-08T00:00:53.404000,-8295926.591967702,186423.0055590625,-183521.21588171177
2001-05-08T16:40:53.404000,-8078215.23301719,107847.58788664342,-213753.15718394628
2001-05-09T09:20:53.404000,-7853512.406430336,29175.63450781158,-243801.38442380205
2001-05-10T02:00:53.404000,-7621413.757934921,-49526.910042174364,-273621.25798564055
2001-05-10T18:40:53.404000,-7381462.863565051,-128181.9219979286,-303159.956340083
2001-05-11T11:20:53.404000,-7133135.188627323,-206697.77427987455,-332353.82954118017
2001-05-12T04:00:53.404000,-6875869.930520291,-284956.83366717957,-361131.9367440181
2001-05-12T20:40:53.404000,-6609006.345536025,-362819.1622168226,-389405.96821305086
2001-05-13T13:20:53.404000,-6331784.687837791,-440114.6020469245,-417070.2536954886
2001-05-14T06:00:53.404000,-6043322.393647022,-516629.7727763598,-443994.35019068344
2001-05-14T22:40:53.404000,-5742584.083878233,-592095.5157429988,-470016.27413000265
2001-05-15T15:20:53.404000,-5428340.871903673,-666167.3116783539,-494931.8539545727
2001-05-16T08:00:53.404000,-5099114.382092737,-738396.5582477802,-518479.2333832991
2001-05-17T00:40:53.404000,-4753097.937946031,-808187.1629359481,-540315.6427889871
2001-05-17T17:20:53.404000,-4388042.159754026,-874727.4517940256,-559981.2631074387
2001-05-18T10:00:53.404000,-4001083.0683117593,-936878.894003099,-576840.6634829569
2001-05-19T02:40:53.404000,-3588473.4016127107,-992984.4165138146,-589982.8232979794
2001-05-19T19:20:53.404000,-3145141.087892944,-1040515.9855766842,-598039.0420995911
2001-05-20T12:00:53.404000,-2663920.4042461575,-1075369.7161022893,-598822.5082817863
2001-05-21T04:40:53.404000,-2134109.41858779,-1090284.1399451906,-588528.7642211035
2001-05-21T21:20:53.404000,-1538522.9704937227,-1070680.4847353655,-559660.7411820254
2001-05-22T14:00:53.404000,-847243.3344283164,-980704.441146533,-494185.6678519341
2001-05-23T06:40:53.404000,-16350.284435644595,-693443.7584644887,-330307.8900932958
2001-05-23T23:20:53.404000,551767.555601886,218283.2703515749,121913.31714164112
2001-05-24T16:00:53.404000,221743.88854501295,1062957.1677756312,512763.81605063117
2001-05-25T08:40:53.404000,-227107.67010205725,1605828.6789903943,756192.5051453388
2001-05-26T01:20:53.404000,-634298.2181444345,2008150.7255211726,941240.4466470926
2001-05-26T18:00:53.404000,-1012986.0547892349,2331825.007727742,1090978.559084582
2001-05-27T10:40:53.404000,-1369899.287682942,2604381.180696782,1216796.7601248026
2001-05-28T03:20:53.404000,-1707434.8066814383,2839730.9894270846,1325229.9360809808
2001-05-28T20:00:53.404000,-2027645.9490404206,3046374.9056724287,1420204.3177426043
2001-05-29T12:40:53.404000,-2332327.9271419924,3229937.585294292,1504334.9562798853
2001-05-30T05:20:53.404000,-2623208.91940576,3394345.6001656693,1579543.6612879285
2001-05-30T22:00:53.404000,-2901543.4310383755,3542497.238093857,1647186.9258476356
2001-05-31T14:40:53.404000,-3168375.1490972564,3676595.4286806523,1708295.0780093686
2001-06-01T07:20:53.404000,-3424581.2940230877,3798361.2652020627,1763672.4819915467
2001-06-02T00:00:53.404000,-3670906.727374335,3909170.145517897,1813961.4666820448
2001-06-02T16:40:53.404000,-3907989.98528852,4010141.9779179883,1859685.2960137816
2001-06-03T09:20:53.404000,-4136382.8678939305,4102203.433998346,1901276.4879386583
2001-06-04T02:00:53.404000,-4356565.752030584,4186133.1806596797,1939098.269998657
2001-06-04T18:40:53.404000,-4568960.091673798,4262589.086494842,1973457.5371377748
2001-06-05T11:20:53.404000,-4773937.673855558,4332136.31578791,2004617.8018257972
2001-06-06T04:00:53.404000,-4971828.325091926,4395263.858882206,2032806.991784674
2001-06-06T20:40:53.404000,-5162926.070268405,4452398.1466422,2058223.8245216827
2001-06-07T13:20:53.404000,-5347494.107917378,4503913.706735398,2081042.7920367534
2001-06-08T06:00:53.404000,-5525768.92338202,4550141.547848449,2101418.080905698
2001-06-08T22:40:53.404000,-5697963.74343796,4591375.897163562,2119486.7212014813
2001-06-09T15:20:53.404000,-5864271.409542464,4627879.664625498,2135371.1398157133
2001-06-10T08:00:53.404000,-6024866.765904823,4659888.907515451,2149181.246701655
2001-06-11T00:40:53.404000,-6179908.644343241,4687616.468614914,2161016.1344911903
2001-06-11T17:20:53.404000,-6329541.587987133,4711254.9729330335,2170965.4774448667
2001-06-12T10:00:53.404000,-6473897.3634816725,4730979.373699645,2179110.7197542847
2001-06-13T02:40:53.404000,-6613096.238314274,4746949.107223828,2185526.0813866085
2001-06-13T19:20:53.404000,-6747248.078297643,4759309.918502066,2190279.4102533134
2001-06-14T12:00:53.404000,-6876453.274612338,4768195.4161303835,2193432.90809584
2001-06-15T04:40:53.404000,-7000803.536273053,4773728.3777860915,2195043.739651212
2001-06-15T21:20:53.404000,-7120382.608285251,4776021.874474342,2195164.5568983085
2001-06-16T14:00:53.404000,-7235266.908623604,4775180.2550005475,2193843.9580118456
2001-06-17T06:40:53.404000,-7345526.086806768,4771300.01224506,2191126.8914043885
2001-06-17T23:20:53.404000,-7451223.490248019,4764470.537108149,2187055.007618594
2001-06-18T16:00:53.404000,-7552416.569756627,4754774.754867712,2181666.9560587066
2001-06-19T08:40:53.404000,-7649157.266996936,4742289.694439274,2174998.6502422686
2001-06-20T01:20:53.404000,-7741492.35231455,4727087.006445444,2167083.5093633495
2001-06-20T18:00:53.404000,-7829463.716052965,4709233.419150242,2157952.6709835753
2001-06-21T10:40:53.404000,-7913108.617805894,4688791.147422758,2147635.1819678815
2001-06-22T03:20:53.404000,-7992459.8889834685,4665818.244470036,2136158.1627186774
2001-06-22T20:00:53.404000,-8067546.121931767,4640368.909673146,2123546.950787272
2001-06-23T12:40:53.404000,-8138391.843050924,4612493.772539597,2109825.2333167177
2001-06-24T05:20:53.404000,-8205017.663764518,4582240.153247594,2095015.168690749
2001-06-24T22:00:53.404000,-8267440.3961609015,4549652.304199514,2079137.4996373444
2001-06-25T14:40:53.404000,-8325673.128558346,4514771.609670675,2062211.6467672854
2001-06-26T07:20:53.404000,-8379725.303006239,4477636.757583002,2044255.7888815755
2001-06-27T00:00:53.404000,-8429602.73492952,4438284.991556281,2025287.405058675
2001-06-27T16:40:53.404000,-8475307.784357246,4396749.607593107,2005322.210853639
2001-06-28T09:20:53.404000,-8516839.31956408,4353061.565900218,1984374.8534603217
2001-06-29T02:00:53.404000,-8554192.682858806,4307250.312522729,1962459.2684378594
2001-06-29T18:40:53.404000,-8587359.709310977,4259343.289471264,1939588.4749340448
2001-06-30T11:20:53.404000,-8616328.714628229,4209366.0349887125,1915774.62305069
2001-07-01T04:00:53.404000,-8641084.469099205,4157342.2801044327,1891029.0395806497
2001-07-01T20:40:53.404000,-8661608.150517732,4103294.047992942,1865362.2753768654
2001-07-02T13:20:53.404000,-8677877.251578424,4047241.736193881,1838784.1449435852
2001-07-03T06:00:53.404000,-8689865.469692586,3989204.098976865,1811303.8073989428
2001-07-03T22:40:53.404000,-8697542.615577187,3929198.520655975,1782929.630451551
2001-07-04T15:20:53.404000,-8700874.477474906,3867240.8545485497,1753669.3815210825
2001-07-05T08:00:53.404000,-8699822.682563955,3803345.5506418683,1723530.200094053
2001-07-06T00:40:53.404000,-8694344.519370383,3737525.708267979,1692518.6242634596
2001-07-06T17:20:53.404000,-8684392.727686752,3669793.1123035606,1660640.6095173578
2001-07-07T10:00:53.404000,-8669915.274624601,3600158.265671615,1627901.5458796176
2001-07-08T02:40:53.404000,-8650855.105575046,3528630.4211566118,1594306.2748846186
2001-07-08T19:20:53.404000,-8627149.871531798,3455217.6209847042,1559859.1105485642
2001-07-09T12:00:53.404000,-8598731.59584163,3379926.740560127,1524563.8628467633
2001-07-10T04:40:53.404000,-8565526.28215745,3302763.507291237,1488423.8497760815
2001-07-10T21:20:53.404000,-8527453.500461297,3223732.5165153467,1451441.9082111698
2001-07-11T14:00:53.404000,-8484425.921812883,3142837.2568193898,1413620.4096150626
2001-07-12T06:40:53.404000,-8436348.794438627,3060080.1366820945,1374961.276941326
2001-07-12T23:20:53.404000,-8383119.3420491805,2975462.5193015086,1335466.0060748865
2001-07-13T16:00:53.404000,-8324626.061061519,2888984.746738771,1295135.6829811656
2001-07-14T08:40:53.404000,-8260758.036486588,2800610.5667728325,1253954.4975558454
2001-07-15T01:20:53.404000,-8191390.835951602,2710339.2046961165,1211922.2188959306
2001-07-15T18:00:53.404000,-8116364.548037675,2618202.8656677012,1169055.8860528604
2001-07-16T10:40:53.404000,-8035523.833698618,2524198.1290894365,1125355.1701689071
2001-07-17T03:20:53.404000,-7948699.32625289,2428322.382652571,1080819.9229618737
2001-07-17T20:00:53.404000,-7855706.739625142,2330568.977677781,1035449.1682082368
2001-07-18T12:40:53.404000,-7756344.091081562,2230932.2541723405,989241.5828892097
2001-07-19T05:20:53.404000,-7650390.3528088955,2129405.9971797727,942196.0599477448
2001-07-19T22:00:53.404000,-7537602.847092173,2025983.6253799193,894311.4976116166
2001-07-20T14:40:53.404000,-7417713.914673999,1920658.3179956365,845587.1091462313
2001-07-21T07:20:53.404000,-7290428.7987456275,1813423.523593854,796022.0261340372
2001-07-22T00:00:53.404000,-7155420.343102892,1704273.0548595556,745616.0134667638
2001-07-22T16:40:53.404000,-7012324.511434886,1593201.6033718647,694369.567243852
2001-07-23T09:20:53.404000,-6860734.592185683,1480205.3912880386,642284.2565423698
2001-07-24T02:00:53.404000,-6700193.982942873,1365283.0566009558,589363.2006924362
2001-07-24T18:40:53.404000,-6530187.259063424,1248436.7774586158,535611.6731436182
2001-07-25T11:20:53.404000,-6350129.1155875735,1129673.8228346615,481037.92392421875
2001-07-26T04:00:53.404000,-6159350.412868322,1009008.7166619884,425654.3154460359
2001-07-26T20:40:53.404000,-5957080.371563513,886466.2980724628,369478.9132665372
2001-07-27T13:20:53.404000,-5742423.399721321,762086.1218470683,312537.7529856555
2001-07-28T06:00:53.404000,-5514328.6181954285,635930.3569270074,254868.768534259
2001-07-28T22:40:53.404000,-5271548.159718296,508088.20568297297,196524.37233425706
2001-07-29T15:20:53.404000,-5012581.052002175,378694.8026194416,137580.68182173467
2001-07-30T08:00:53.404000,-4735593.526278193,247951.33199844105,78147.71954986769
2001-07-31T00:40:53.404000,-4438303.585388723,116160.33098653267,18387.024329238557
2001-07-31T17:20:53.404000,-4117806.868808683,-16215.367460909125,-41459.09979963559
2001-08-01T10:00:53.404000,-3770303.8724966915,-148449.36038741574,-101016.6034494033
2001-08-02T02:40:53.404000,-3390649.6375228963,-279358.3034080527,-159684.73340377145
2001-08-02T19:20:53.404000,-2971560.0769323073,-406909.9854057374,-216444.54567711402
2001-08-03T12:00:53.404000,-2502089.115802071,-527337.9030150772,-269428.5329986169
2001-08-04T04:40:53.404000,-1964352.5109705573,-632810.0431001919,-314793.5406279482
2001-08-04T21:20:53.404000,-1325348.7586147413,-703657.8680238555,-342988.05129558407
2001-08-05T14:00:53.404000,-512730.54945823515,-669395.9885539127,-320151.7640309656
2001-08-06T06:40:53.404000,432727.28265108145,-55960.606065780776,-17420.89384113817
2001-08-06T23:20:53.404000,243480.13359536693,903038.1922404935,466224.3976888405
2001-08-07T16:00:53.404000,-184522.347701293,1471932.015869897,745023.4704917799
2001-08-08T08:40:53.404000,-600485.0688155745,1883230.5075552019,943855.6771060266
2001-08-09T01:20:53.404000,-991028.8279040185,2209954.2087383736,1100259.3209126352
2001-08-09T18:00:53.404000,-1357608.304575319,2482081.562998812,1229467.3292833248
2001-08-10T10:40:53.404000,-1703054.5785198053,2715160.571475924,1339326.7572516121
2001-08-11T03:20:53.404000,-2029926.5528654375,2918473.532107701,1434497.762121299
2001-08-11T20:00:53.404000,-2340328.9671583786,3098051.865952879,1517998.0710673188
2001-08-12T12:40:53.404000,-2635967.745030081,3258040.3270290988,1591898.0819460333
2001-08-13T05:20:53.404000,-2918237.973398606,3401481.2793049407,1657711.5141396788
2001-08-13T22:00:53.404000,-3188290.050596591,3530669.481738512,1716577.658995113
2001-08-14T14:40:53.404000,-3447083.630429355,3647385.9926986904,1769379.15636319
2001-08-15T07:20:53.404000,-3695428.601600935,3753047.6110360883,1816816.8830414317
2001-08-16T00:00:53.404000,-3934015.3881226345,3848803.136667875,1859458.271435623
2001-08-16T16:40:53.404000,-4163438.016791294,3935599.583048686,1897770.4455542031
2001-08-17T09:20:53.404000,-4384211.734424315,4014228.7095376574,1932143.4701962105
2001-08-18T02:00:53.404000,-4596786.671268061,4085360.5162164173,1962907.0618836137
2001-08-18T18:40:53.404000,-4801558.630961228,4149567.986326078,1990342.9166689662
2001-08-19T11:20:53.404000,-4998877.650357366,4207345.711354276,2014693.977677358
2001-08-20T04:00:53.404000,-5189054.891427327,4259124.18320519,2036171.5380933546
2001-08-20T20:40:53.404000,-5372368.132546178,4305280.898855069,2054960.7537630661
2001-08-21T13:20:53.404000,-5549066.22450895,4346148.997880576,2071224.9273581328
2001-08-22T06:00:53.404000,-5719372.862927748,4382024.155932317,2085108.9246177704
2001-08-22T22:40:53.404000,-5883489.735375021,4413170.185191464,2096741.9469577698
2001-08-23T15:20:53.404000,-6041599.158119039,4439823.60110795,2106239.7904844177
2001-08-24T08:00:53.404000,-6193866.284028005,4462197.391199607,2113706.7087573214
2001-08-25T00:40:53.404000,-6340440.94089981,4480484.111970981,2119236.94250329
2001-08-25T17:20:53.404000,-6481459.214440295,4494858.463136265,2122915.9905044995
2001-08-26T10:00:53.404000,-6617044.810847446,4505479.455776777,2124821.679198318
2001-08-27T02:40:53.404000,-6747310.252059871,4512492.251527467,2125025.069413847
2001-08-27T19:20:53.404000,-6872357.90357428,4516029.760647909,2123591.2436618004
2001-08-28T12:00:53.404000,-6992281.000304605,4516214.7935749935,2120577.8494329434
2001-08-29T04:40:53.404000,-7107163.785261921,4513158.262312293,2116043.352530272
2001-08-29T21:20:53.404000,-7217082.875304826,4506964.111806977,2110037.1503983475
2001-08-30T14:00:53.404000,-7322107.525101055,4497727.862506005,2102606.134358751
2001-08-31T06:40:53.404000,-7422300.184877973,4485537.882139174,2093793.7281400913
2001-08-31T23:20:53.404000,-7517716.9246073635,4470476.051071327,2083640.2154215178
2001-09-01T16:00:53.404000,-7608407.801105038,4452618.315537695,2072183.0135218424
2001-09-02T08:40:53.404000,-7694368.560794984,4432106.388669469,2059330.4115737737
2001-09-03T01:20:53.404000,-7775680.825517892,4408945.3730672,2045225.929566083
2001-09-03T18:00:53.404000,-7852384.463595871,4383185.576818984,2029915.4305842519
2001-09-04T10:40:53.404000,-7924508.42393423,4354883.621314527,2013427.1270558785
2001-09-05T03:20:53.404000,-7992076.947342019,4324092.375412774,1995787.4505955304
2001-09-05T20:00:53.404000,-8055109.704832966,4290861.111019618,1977021.1169318145
2001-09-06T12:40:53.404000,-8113621.926653936,4255235.758003861,1957151.2529069306
2001-09-07T05:20:53.404000,-8167624.510433476,4217259.138592816,1936199.51350476
2001-09-07T22:00:53.404000,-8217124.08998362,4176971.1797081353,1914186.1882749498
2001-09-08T14:40:53.404000,-8262123.073461939,4134409.0900452705,1891130.290930065
2001-09-09T07:20:53.404000,-8302619.670135911,4089607.5184050133,1867049.6399218533
2001-09-10T00:00:53.404000,-8338607.898765213,4042598.692561814,1841960.9296695252
2001-09-10T16:40:53.404000,-8370077.597674005,3993412.5534845497,1815879.7995220018
2001-09-11T09:20:53.404000,-8397014.401642576,3942076.8951003407,1788820.905592264
2001-09-12T02:00:53.404000,-8419399.669516137,3888617.475500652,1760797.9794055612
2001-09-12T18:40:53.404000,-8437210.402776806,3833058.1078394214,1731823.876989081
2001-09-13T11:20:53.404000,-8450419.148180816,3775420.746153529,1701910.6257055185
2001-09-14T04:00:53.404000,-8458993.886528978,3715725.5679759188,1671069.469877193
2001-09-14T20:40:53.404000,-8462897.890417935,3653991.0604374656,1639310.9185411946
2001-09-15T13:20:53.404000,-8462089.535643298,3590234.090214966,1606644.786215521
2001-09-16T06:00:53.404000,-8456522.08679406,3524469.9613584196,1573080.22849563
2001-09-16T22:40:53.404000,-8446143.44779951,3456712.4641363015,1538625.7740288791
2001-09-17T15:20:53.404000,-8430895.895964304,3386973.915418116,1503289.3530733683
2001-09-18T08:00:53.404000,-8410715.787277801,3315265.217064098,1467078.335422025
2001-09-19T00:40:53.404000,-8385533.695694669,3241596.7851115684,1429999.2738695082
2001-09-19T17:20:53.404000,-8355272.573690479,3165976.1260702396,1392058.7183370232
2001-09-20T10:00:53.404000,-8319848.463578615,3088409.952689457,1353262.6364571068
2001-09-21T02:40:53.404000,-8279169.83182134,3008903.875390697,1313616.4617468065
2001-09-21T19:20:53.404000,-8233136.877143664,2927462.2637971374,1273125.222167745
2001-09-22T12:00:53.404000,-8181640.854256609,2844088.292156179,1231793.58176279
2001-09-23T04:40:53.404000,-8124563.297213299,2758783.9790204456,1189625.8823816972
2001-09-23T21:20:53.404000,-8061775.173973808,2671550.539403858,1146626.3225269872
2001-09-24T14:00:53.404000,-7993135.933636709,2582388.839191509,1102799.1830335998
2001-09-25T06:40:53.404000,-7918491.877596224,2491296.3066458544,1058147.5404283807
2001-09-25T23:20:53.404000,-7837675.423235091,2398270.769277202,1012674.9528110914
2001-09-26T16:00:53.404000,-7750503.320365763,2303309.1669758395,966384.9581681398
2001-09-27T08:40:53.404000,-7656775.060536801,2206407.5871153544,919281.1463135135
2001-09-28T01:20:53.404000,-7556270.228047752,2107561.484855761,871367.3206878699
2001-09-28T18:00:53.404000,-7448746.543484492,2006765.7417228026,822647.6032814885
2001-09-29T10:40:53.404000,-7333936.960488829,1904014.8878638856,773126.6270445801
2001-09-30T03:20:53.404000,-7211546.184251067,1799303.3759584983,722809.7703140856
2001-09-30T20:00:53.404000,-7081246.587215059,1692625.9271621967,671703.4474354667
2001-10-01T12:40:53.404000,-6942673.279401011,1583977.9647661538,619815.4686288688
2001-10-02T05:20:53.404000,-6795418.210228141,1473356.1927181173,567155.5018313059
2001-10-02T22:00:53.404000,-6639022.96820814,1360759.4415617124,513735.70547797263
2001-10-03T14:40:53.404000,-6472969.791766308,1246189.808024024,459571.561327036
2001-10-04T07:20:53.404000,-6296670.341842458,1129654.1658808817,404682.9614962661
2001-10-05T00:00:53.404000,-6109451.546315875,1011166.241239976,349095.66718593275
2001-10-05T16:40:53.404000,-5910537.632414502,890749.8150901869,292843.4332171834
2001-10-06T09:20:53.404000,-5699026.834755452,768443.5291720405,235971.08086082476
2001-10-07T02:00:53.404000,-5473859.68338793,644303.7214921104,178537.0593243826
2001-10-07T18:40:53.404000,-5233778.100723049,518417.350048607,120620.94734608232
2001-10-08T11:20:53.404000,-4977267.586347663,390914.3576408697,62331.4971965562
2001-10-09T04:00:53.404000,-4702476.132716678,261988.90672110222,3819.789577974145
2001-10-09T20:40:53.404000,-4407096.8145331545,131933.67674199355,-54699.9022181871
2001-10-10T13:20:53.404000,-4088191.0665316023,1197.8256705937372,-112915.47400985664
2001-10-11T06:00:53.404000,-3741910.4639497404,-129510.57056186892,-170356.7239677706
